bugID,hour,week_day,month_day,month,year_day,component,title_size,platform,severity,priority,cc_count,comment_size,invalid_status,is_closed,patch_count,fixing_time,reopened_count,triaging_time,uptime,developer_count,reporter_exp,assignee_exp,region
730890,10,Mon,27,Feb,58,1319,3,ARM,critical,--,16,3151,NO,1,5,1079,1,-1,1197.0,19,143,6,skewed
731019,15,Mon,27,Feb,58,1319,3,ARM,critical,--,4,188,NO,1,1,62,0,-1,38.0,5,153,4,isolated
731167,4,Tue,28,Feb,59,39,11,x86_64,critical,--,5,270,NO,0,0,-1,0,-1,2.0,2,17,625,moderate
731174,5,Tue,28,Feb,59,498,7,ARM,critical,--,8,63,YES,1,0,2,0,-1,27.0,2,3,626,skewed
731191,6,Tue,28,Feb,59,53,8,x86_64,critical,--,4,109,NO,0,0,-1,0,-1,53.5,1,18,627,isolated
731286,10,Tue,28,Feb,59,942,6,ARM,critical,--,7,515,NO,0,0,-1,0,-1,284.0,6,144,628,skewed
731288,10,Tue,28,Feb,59,1319,3,ARM,critical,--,16,2508,NO,1,3,2011,1,-1,243.0,16,145,7,skewed
731293,10,Tue,28,Feb,59,7,6,ARM,critical,--,19,2578,NO,1,5,2427,1,-1,218.0,19,146,1,high
731296,10,Tue,28,Feb,59,498,19,x86_64,critical,--,4,1332,YES,1,0,195,0,-1,16.0,5,1,629,isolated
731813,15,Wed,29,Feb,60,153,11,All,critical,--,5,698,NO,1,2,206,0,0.04,69.0,5,101,1,moderate
731881,17,Wed,29,Feb,60,186,9,All,critical,--,7,152,NO,0,0,1677,1,-1,280.0,5,2,630,high
731905,19,Wed,29,Feb,60,111,12,x86_64,critical,--,1,442,YES,1,0,6180,0,-1,203.5,2,13,173,isolated
731984,5,Thu,1,Mar,61,573,6,x86,critical,--,8,908,YES,1,0,176,0,-1,3.0,6,154,631,isolated
732059,9,Thu,1,Mar,61,53,5,ARM,critical,--,7,303,YES,1,0,4632,0,-1,260.0,8,147,8,high
732343,0,Fri,2,Mar,62,30,5,All,critical,--,13,2388,NO,1,3,714,0,24.05,2.0,12,155,6,isolated
732359,2,Fri,2,Mar,62,1319,11,ARM,critical,--,5,170,NO,0,0,-1,0,-1,282.0,4,156,632,high
732388,5,Fri,2,Mar,62,573,6,x86,critical,--,3,172,YES,1,0,1,0,-1,3.0,1,78,633,isolated
732897,0,Mon,5,Mar,65,111,4,x86_64,critical,--,3,282,NO,0,0,-1,0,-1,730046.0,4,157,174,isolated
732901,1,Mon,5,Mar,65,1319,8,ARM,critical,P1,7,1900,NO,1,3,1771,0,-1,10.0,10,158,5,high
732902,1,Mon,5,Mar,65,1319,6,ARM,critical,P1,7,356,YES,0,0,1858,1,-1,10.0,7,159,3,high
733004,9,Mon,5,Mar,65,39,10,x86_64,critical,--,3,174,NO,0,0,-1,0,-1,77.0,1,19,634,moderate
733031,10,Mon,5,Mar,65,160,8,x86_64,critical,--,6,525,NO,0,1,-1,0,9.99,7.5,6,20,6,isolated
733086,11,Mon,5,Mar,65,1500,2,ARM,critical,--,2,70,NO,0,0,-1,0,-1,1087.0,2,148,635,isolated
733092,12,Mon,5,Mar,65,23,5,ARM,critical,--,3,78,NO,0,0,-1,0,-1,399.0,3,149,636,isolated
733101,12,Mon,5,Mar,65,1319,10,ARM,critical,--,3,282,NO,0,0,-1,0,-1,3652.0,3,150,637,skewed
733132,13,Mon,5,Mar,65,1319,10,ARM,critical,--,2,117,YES,1,0,6063,0,-1,316.0,3,160,638,skewed
733138,14,Mon,5,Mar,65,1417,6,ARM,critical,P4,3,108,NO,1,0,2399,1,-1,242.0,4,151,4,skewed
73331,15,Sat,24,Mar,83,6,13,All,critical,--,17,151,YES,1,2,1094,2,61.65,1721.0,15,1,9,isolated
733322,1,Tue,6,Mar,66,31,19,x86,critical,--,20,1232,YES,0,0,1734,2,-1,16.0,18,161,639,isolated
733323,1,Tue,6,Mar,66,31,13,x86_64,critical,--,14,1018,NO,1,1,3849,0,-1,16.0,13,162,5,isolated
733324,1,Tue,6,Mar,66,498,12,x86,critical,--,5,1329,YES,0,0,17,1,-1,16.0,4,163,640,isolated
733325,1,Tue,6,Mar,66,498,11,x86,critical,--,3,227,YES,1,0,3855,0,-1,16.0,4,164,641,isolated
733333,2,Tue,6,Mar,66,1319,9,ARM,critical,--,1,94,NO,0,0,-1,0,-1,9.0,2,165,642,high
733712,3,Wed,7,Mar,67,258,3,x86_64,critical,--,7,2399,NO,0,0,-1,0,-1,69.0,7,1,1,moderate
733793,8,Wed,7,Mar,67,111,11,All,critical,--,9,1349,NO,1,2,527,1,-1,173.0,10,166,175,isolated
733813,9,Wed,7,Mar,67,941,8,x86,critical,--,4,211,YES,0,0,2649,1,-1,281.0,4,167,643,high
734129,8,Thu,8,Mar,68,111,5,x86,critical,--,10,333,NO,1,1,42,0,-1,785.5,11,25,14,moderate
734156,9,Thu,8,Mar,68,1319,16,ARM,critical,--,4,173,NO,1,2,40,0,0.01,36.5,5,168,5,isolated
734167,10,Thu,8,Mar,68,111,7,All,critical,--,5,648,NO,1,0,112,0,-1,256.0,5,6,18,high
734623,1,Sat,10,Mar,70,1319,7,ARM,critical,--,1,98,NO,0,0,-1,0,-1,56.0,2,169,644,skewed
734624,2,Sat,10,Mar,70,1319,17,ARM,critical,--,9,1543,NO,1,3,241,0,-1,133.5,10,170,7,skewed
734625,2,Sat,10,Mar,70,1319,6,ARM,critical,--,5,104,YES,1,0,616,0,-1,181.0,4,171,2,high
734718,22,Sat,10,Mar,70,1319,9,ARM,critical,--,7,287,NO,0,1,5648,1,-1,2654.5,8,172,6,skewed
734719,22,Sat,10,Mar,70,1319,12,ARM,critical,--,1,62,NO,0,0,-1,0,-1,139.5,2,173,645,skewed
734796,20,Sun,11,Mar,71,434,14,x86_64,critical,--,0,2277,NO,0,0,-1,0,-1,13.0,3,14,646,isolated
734815,1,Mon,12,Mar,72,1319,4,ARM,critical,--,2,116,NO,0,0,-1,0,-1,147.0,3,174,647,high
734816,1,Mon,12,Mar,72,1319,3,ARM,critical,--,4,92,YES,1,0,569,0,-1,173.0,5,175,9,high
734921,10,Mon,12,Mar,72,498,4,x86,critical,--,17,1373,YES,1,0,3596,0,-1,121.0,17,79,6,moderate
735012,13,Mon,12,Mar,72,111,12,x86_64,critical,--,6,49,NO,1,1,715,0,-1,251.5,3,21,176,isolated
735032,14,Mon,12,Mar,72,111,16,x86_64,critical,--,5,120,YES,1,0,2018,0,-1,162.5,2,22,177,moderate
735084,15,Mon,12,Mar,72,1319,9,ARM,critical,--,2,98,NO,0,0,-1,0,-1,132.0,2,152,648,skewed
735096,16,Mon,12,Mar,72,1319,7,ARM,critical,--,2,79,YES,1,0,5893,0,-1,4359.0,2,153,649,isolated
735112,16,Mon,12,Mar,72,1319,5,ARM,critical,--,8,292,YES,1,1,1911,1,-1,4.0,9,154,10,high
735114,17,Mon,12,Mar,72,7,3,ARM,critical,--,4,223,YES,1,0,2034,0,-1,360.0,4,155,650,isolated
735190,4,Tue,13,Mar,73,186,6,ARM,critical,--,6,109,YES,1,0,182,0,-1,250.0,6,1,3,high
735349,11,Tue,13,Mar,73,1319,2,ARM,critical,--,3,281,YES,1,0,16,0,-1,1.0,2,156,651,isolated
735353,11,Tue,13,Mar,73,1319,3,ARM,critical,--,4,599,NO,0,0,-1,0,-1,1.0,5,157,652,isolated
735600,1,Wed,14,Mar,74,1319,6,ARM,critical,--,10,209,NO,1,1,6,0,-1,26.5,5,4,3,isolated
735869,14,Wed,14,Mar,74,111,7,x86,critical,--,9,942,NO,1,1,1532,0,63.14,735.0,6,70,12,moderate
735943,17,Wed,14,Mar,74,23,3,All,critical,--,12,364,NO,1,2,154,0,-1,139.5,12,102,44,isolated
735977,21,Wed,14,Mar,74,573,12,x86,critical,--,6,468,NO,0,0,-1,0,-1,152.5,6,1,653,skewed
736003,1,Thu,15,Mar,75,315,20,x86,critical,--,2,309,NO,0,0,-1,0,-1,16.0,3,1,654,isolated
736005,1,Thu,15,Mar,75,1319,15,ARM,critical,--,5,138,NO,1,1,641,1,-1,7.0,8,176,3,moderate
736007,1,Thu,15,Mar,75,1341,3,ARM,major,P1,5,133,NO,1,0,63,0,1.63,274.0,5,177,1,isolated
736099,8,Thu,15,Mar,75,1319,6,ARM,critical,--,13,293,NO,1,1,21,0,-1,4.0,8,13,4,isolated
736121,9,Thu,15,Mar,75,1319,3,ARM,critical,--,0,30,YES,1,0,0,0,-1,4.0,1,178,655,isolated
736123,9,Thu,15,Mar,75,1319,9,ARM,critical,--,22,2463,NO,1,5,1164,2,-1,49.0,22,100,2,skewed
736124,9,Thu,15,Mar,75,1319,8,ARM,critical,P2,9,235,YES,1,0,485,0,-1,3.0,7,179,5,isolated
736181,11,Thu,15,Mar,75,1319,24,ARM,critical,--,3,332,NO,0,0,-1,0,-1,2.0,3,101,4,isolated
736220,12,Thu,15,Mar,75,1319,4,ARM,critical,--,5,771,NO,1,1,94,0,-1,21.0,6,1,2,isolated
736421,3,Fri,16,Mar,76,884,13,ARM,critical,--,14,1590,NO,1,2,1973,0,-1,53.0,15,180,5,high
736422,3,Fri,16,Mar,76,1319,3,ARM,critical,--,4,65,YES,1,0,5810,0,-1,5.5,3,181,656,isolated
736436,4,Fri,16,Mar,76,888,11,ARM,critical,--,8,991,NO,0,1,-1,0,-1,225.0,8,102,3,isolated
736522,10,Fri,16,Mar,76,539,4,ARM,critical,--,17,1560,NO,0,0,-1,0,-1,7.0,14,182,657,skewed
736526,10,Fri,16,Mar,76,498,4,ARM,critical,--,1,292,NO,0,0,-1,0,-1,7.0,2,183,658,skewed
736568,12,Fri,16,Mar,76,1500,5,ARM,critical,--,2,58,YES,1,0,5801,0,-1,611.5,4,184,659,isolated
736570,12,Fri,16,Mar,76,1319,9,ARM,critical,--,3,58,YES,1,0,5801,0,-1,4.5,3,185,660,isolated
736666,17,Fri,16,Mar,76,1319,10,ARM,critical,--,9,350,YES,0,0,331,1,-1,2.0,8,103,661,skewed
736695,20,Fri,16,Mar,76,7,14,All,critical,P2,23,1829,NO,1,7,2094,0,-1,418.0,22,8,18,moderate
736714,3,Sat,17,Mar,77,39,4,ARM,critical,--,1,255,YES,1,0,6,0,-1,6.0,2,186,662,skewed
736761,11,Sat,17,Mar,77,19,3,All,critical,--,14,1009,NO,1,2,88,0,-1,20.0,14,187,1,isolated
736815,1,Sun,18,Mar,78,111,3,All,critical,--,7,627,NO,1,0,309,0,-1,101.0,7,188,178,isolated
736830,5,Sun,18,Mar,78,111,3,x86_64,critical,--,9,332,YES,1,0,101,0,-1,229.0,9,189,179,high
736850,9,Sun,18,Mar,78,498,3,ARM,critical,--,4,268,NO,1,1,42,0,0.82,26.5,6,190,3,isolated
736852,9,Sun,18,Mar,78,1319,3,ARM,critical,--,1,61,YES,1,0,5756,0,-1,316.0,2,191,663,isolated
736853,9,Sun,18,Mar,78,1319,7,ARM,critical,--,4,37,YES,1,0,5756,0,-1,1.0,3,192,664,isolated
736855,9,Sun,18,Mar,78,1341,3,ARM,normal,--,3,91,YES,1,0,222,0,-1,630.0,5,193,665,high
736857,9,Sun,18,Mar,78,1319,6,ARM,critical,--,5,41,YES,1,0,5756,0,-1,1.0,5,194,666,isolated
736858,9,Sun,18,Mar,78,1319,6,ARM,critical,--,3,44,YES,1,0,5756,0,-1,8.0,4,195,667,isolated
736859,9,Sun,18,Mar,78,1319,7,ARM,critical,--,7,116,NO,0,0,-1,0,-1,42.0,5,196,668,skewed
736972,3,Mon,19,Mar,79,1341,3,ARM,normal,P1,8,91,NO,1,0,48,0,1.27,1153.0,7,197,1,moderate
737058,9,Mon,19,Mar,79,1319,7,All,critical,P2,4,189,YES,1,0,551,0,-1,420.5,5,104,11,skewed
737088,10,Mon,19,Mar,79,1319,6,ARM,critical,--,11,126,YES,1,0,580,0,-1,5.0,5,14,669,skewed
737128,12,Mon,19,Mar,79,1319,13,ARM,critical,--,11,714,YES,1,0,1533,0,-1,42.0,13,1,6,skewed
737437,8,Tue,20,Mar,80,1319,5,ARM,critical,--,22,1505,NO,1,4,275,0,-1,680.0,19,198,7,high
737442,8,Tue,20,Mar,80,1319,4,ARM,critical,--,1,23,NO,0,0,-1,0,-1,615.0,2,199,670,moderate
737447,8,Tue,20,Mar,80,111,8,x86,critical,--,5,295,YES,1,0,30,0,-1,101.0,6,26,180,isolated
737452,8,Tue,20,Mar,80,315,4,ARM,critical,--,10,29,YES,1,0,0,0,-1,680.0,3,5,671,high
737509,10,Tue,20,Mar,80,498,6,x86,critical,--,8,3161,YES,1,4,481,1,3.23,170.0,7,200,10,skewed
737928,10,Wed,21,Mar,81,111,8,ARM,critical,--,11,1408,NO,0,0,-1,0,-1,10.0,10,158,19,high
737949,11,Wed,21,Mar,81,1319,8,ARM,critical,--,16,1402,NO,1,3,248,0,-1,2.0,16,201,7,skewed
737952,11,Wed,21,Mar,81,1319,9,ARM,critical,--,2,143,YES,1,0,3,1,-1,5.0,3,202,672,isolated
737953,11,Wed,21,Mar,81,1319,3,ARM,critical,--,6,275,YES,0,0,3,2,-1,3.0,7,203,4,skewed
737957,11,Wed,21,Mar,81,1319,3,ARM,critical,--,3,141,YES,1,0,3,1,-1,2.0,4,204,673,isolated
738188,3,Thu,22,Mar,82,1319,20,ARM,critical,--,12,480,NO,1,2,154,0,-1,5.0,7,15,4,skewed
738198,4,Thu,22,Mar,82,31,5,ARM,critical,--,14,1310,YES,1,1,460,2,-1,346.0,14,205,12,skewed
738199,4,Thu,22,Mar,82,498,8,ARM,critical,--,0,129,NO,0,0,-1,0,-1,3.0,1,206,674,skewed
738204,4,Thu,22,Mar,82,498,6,ARM,critical,--,6,529,YES,1,0,3006,0,-1,70.5,3,207,2,isolated
738279,8,Thu,22,Mar,82,111,10,x86,critical,--,6,306,NO,1,2,455,0,-1,162.5,7,2,10,moderate
738306,9,Thu,22,Mar,82,1319,4,ARM,critical,--,8,228,YES,1,0,15,0,-1,342.0,2,16,675,skewed
738307,9,Thu,22,Mar,82,1319,3,ARM,critical,--,4,158,YES,1,0,525,0,-1,1.0,5,208,676,isolated
738308,9,Thu,22,Mar,82,1319,3,ARM,critical,--,1,188,YES,1,0,1981,0,-1,3.0,2,209,677,isolated
738311,9,Thu,22,Mar,82,1319,3,ARM,critical,--,0,136,NO,0,0,-1,0,-1,2.0,1,210,678,isolated
738331,10,Thu,22,Mar,82,1417,5,ARM,critical,P3,2,186,NO,1,1,2008,0,83.18,438.0,4,2,6,moderate
738369,11,Thu,22,Mar,82,1363,6,x86_64,critical,--,2,105,NO,0,0,-1,0,-1,676.5,2,1,679,isolated
738622,6,Fri,23,Mar,83,1319,10,ARM,critical,--,4,106,NO,0,0,-1,0,-1,67.0,3,211,680,high
738623,6,Fri,23,Mar,83,1319,6,ARM,critical,--,1,62,YES,1,0,5639,0,-1,2.0,2,212,681,isolated
738632,6,Fri,23,Mar,83,1319,6,ARM,critical,--,1,40,YES,1,0,5639,0,-1,860.0,2,213,682,isolated
738633,6,Fri,23,Mar,83,1319,6,ARM,critical,--,7,90,NO,0,0,-1,0,-1,7.0,2,17,683,skewed
738638,7,Fri,23,Mar,83,1319,6,ARM,critical,--,8,127,NO,0,0,-1,0,-1,7.0,3,1,684,skewed
738653,8,Fri,23,Mar,83,53,3,All,critical,--,4,333,NO,0,0,-1,0,-1,361.0,4,214,685,moderate
738920,7,Sat,24,Mar,84,1319,11,ARM,critical,--,8,110,YES,1,0,5614,0,-1,6.5,5,215,686,isolated
738935,9,Sat,24,Mar,84,884,4,ARM,critical,--,8,728,YES,1,0,1609,0,-1,5.0,8,216,687,high
738940,10,Sat,24,Mar,84,39,13,ARM,critical,--,0,143,NO,0,0,-1,0,-1,10.0,0,217,688,high
738942,10,Sat,24,Mar,84,39,5,ARM,critical,--,1,235,YES,1,0,6,0,-1,6.0,1,218,689,skewed
738943,10,Sat,24,Mar,84,53,6,ARM,critical,--,4,260,NO,0,0,-1,0,-1,21.0,3,219,690,high
738976,12,Sat,24,Mar,84,1319,14,ARM,critical,--,4,385,NO,1,1,47,1,-1,135.0,5,220,3,skewed
738977,12,Sat,24,Mar,84,1319,14,All,critical,--,2,108,YES,1,0,83,0,-1,135.0,3,221,691,skewed
739023,0,Sun,25,Mar,85,186,3,All,critical,--,14,1974,NO,1,2,274,0,-1,62.0,16,222,4,moderate
739074,9,Sun,25,Mar,85,1319,5,ARM,critical,--,1,73,YES,1,0,5588,0,-1,367.0,2,223,692,high
739142,0,Mon,26,Mar,86,186,3,All,critical,--,15,1899,NO,1,0,349,0,-1,15.0,10,224,693,isolated
739144,0,Mon,26,Mar,86,117,3,All,critical,--,6,219,NO,0,0,-1,0,-1,181.5,6,225,4,isolated
739150,0,Mon,26,Mar,86,1341,3,ARM,critical,--,5,37,YES,1,0,11,0,-1,64.0,6,226,694,high
739152,0,Mon,26,Mar,86,1319,21,ARM,critical,--,1,80,YES,1,0,1726,0,-1,320.0,2,227,695,high
739375,13,Mon,26,Mar,86,1421,9,All,critical,--,4,3423,NO,0,0,-1,0,-1,32.0,8,7,696,isolated
739402,14,Mon,26,Mar,86,111,13,x86,critical,--,5,212,YES,1,0,386,0,-1,877.5,2,71,181,isolated
739488,18,Mon,26,Mar,86,884,11,ARM,critical,--,12,957,NO,1,3,175,0,-1,40.0,12,1,1,isolated
739549,2,Tue,27,Mar,87,1319,10,ARM,critical,--,6,185,YES,1,0,825,0,-1,128.0,6,228,697,skewed
739640,9,Tue,27,Mar,87,111,4,ARM,critical,--,7,366,YES,1,0,1571,0,-1,62.0,7,229,182,high
739858,17,Tue,27,Mar,87,498,7,x86,critical,--,9,2048,NO,1,2,733,0,0.24,326.5,8,27,3,high
739944,5,Wed,28,Mar,88,186,3,ARM,critical,--,2,248,NO,0,0,-1,0,-1,111.5,2,230,698,isolated
740040,10,Wed,28,Mar,88,1319,5,ARM,critical,--,3,156,NO,0,0,-1,0,-1,3.0,3,159,699,skewed
740308,4,Thu,29,Mar,89,1319,9,ARM,critical,--,5,343,NO,0,0,-1,0,-1,74.0,4,105,700,isolated
740325,6,Thu,29,Mar,89,498,5,All,critical,--,4,436,NO,0,0,-1,0,-1,624.5,6,231,3,isolated
740328,6,Thu,29,Mar,89,498,5,ARM,critical,--,1,241,NO,0,0,-1,0,-1,139.0,2,232,701,isolated
740329,6,Thu,29,Mar,89,884,3,ARM,critical,--,3,181,YES,1,0,1305,0,-1,284.0,2,233,702,high
740332,6,Thu,29,Mar,89,1319,4,ARM,critical,--,1,41,NO,0,0,-1,0,-1,170.5,2,234,703,skewed
740334,6,Thu,29,Mar,89,1319,8,ARM,normal,P3,2,180,NO,0,0,-1,0,-1,3146.0,3,235,704,isolated
740376,8,Thu,29,Mar,89,1319,7,All,critical,--,2,67,NO,1,0,359,0,-1,169.0,2,1,705,isolated
740602,14,Thu,29,Mar,89,1319,13,ARM,critical,--,3,248,YES,1,1,10,1,-1,901.0,6,3,706,isolated
740727,1,Fri,30,Mar,90,1319,5,ARM,critical,--,5,404,YES,1,0,1138,0,-1,234.0,6,236,707,skewed
740729,1,Fri,30,Mar,90,498,3,ARM,critical,--,5,367,NO,0,0,-1,0,-1,149.5,4,237,708,isolated
740731,1,Fri,30,Mar,90,1341,7,ARM,critical,P1,7,290,NO,1,1,1518,0,61.64,355.0,12,238,2,high
740732,1,Fri,30,Mar,90,1319,3,ARM,critical,--,0,49,NO,0,0,-1,0,-1,140.0,1,239,709,high
740837,9,Fri,30,Mar,90,1319,5,ARM,critical,--,1,236,YES,1,0,1321,0,-1,136.0,2,240,710,skewed
740846,9,Fri,30,Mar,90,1319,14,ARM,critical,--,1,65,YES,1,0,5468,0,-1,134.5,2,241,711,skewed
740847,9,Fri,30,Mar,90,1319,23,ARM,critical,--,0,87,YES,1,0,5468,0,-1,134.5,1,242,712,skewed
740850,9,Fri,30,Mar,90,1319,30,ARM,critical,--,1,118,NO,0,0,-1,0,-1,519.0,2,243,713,isolated
741053,0,Sat,31,Mar,91,258,3,All,critical,--,6,902,NO,1,1,73,0,2.32,104.0,8,244,5,isolated
741166,0,Sun,1,Apr,92,884,3,ARM,critical,--,8,707,NO,1,1,49,1,-1,329.0,9,245,8,high
741183,5,Sun,1,Apr,92,498,7,ARM,critical,--,1,219,NO,0,0,-1,0,-1,4453.0,0,246,714,isolated
741189,6,Sun,1,Apr,92,258,8,x86,normal,--,5,190,YES,1,0,52,0,-1,104.0,5,2,715,isolated
741218,10,Sun,1,Apr,92,30,11,x86,critical,--,6,138,NO,1,1,39,0,0.01,335.5,7,1,1,isolated
741306,1,Mon,2,Apr,93,1319,11,ARM,critical,--,1,47,YES,1,0,5404,0,-1,81.0,2,247,716,isolated
741307,2,Mon,2,Apr,93,884,3,ARM,critical,--,1,240,YES,1,0,0,0,-1,356.5,2,248,717,moderate
741309,2,Mon,2,Apr,93,884,3,ARM,critical,--,10,182,YES,1,0,887,0,-1,418.0,4,18,5,moderate
741432,10,Mon,2,Apr,93,19,16,ARM,critical,--,8,790,YES,1,0,1027,0,-1,126.0,9,1,718,moderate
741504,12,Mon,2,Apr,93,498,5,All,critical,--,6,595,YES,1,0,1187,0,0.5,326.5,6,2,719,high
741718,0,Tue,3,Apr,94,1319,7,ARM,critical,--,4,211,YES,1,2,225,2,-1,3.0,6,249,5,high
742399,8,Wed,4,Apr,95,1319,4,ARM,critical,--,6,200,YES,1,0,210,0,-1,231.0,2,19,720,isolated
742426,10,Wed,4,Apr,95,498,15,ARM,critical,--,8,602,NO,0,0,-1,0,-1,3.0,5,4,721,skewed
742481,12,Wed,4,Apr,95,1319,8,All,normal,--,6,33,NO,1,1,22,0,-1,8.5,6,1,722,isolated
742602,18,Wed,4,Apr,95,23,5,x86_64,critical,--,3,12,NO,0,0,-1,0,-1,300.5,1,103,723,isolated
742629,22,Wed,4,Apr,95,111,5,All,critical,--,2,245,NO,0,0,-1,0,-1,229.0,2,1,183,high
742698,5,Thu,5,Apr,96,1319,7,ARM,critical,--,7,185,YES,1,0,8,0,-1,46.5,3,2,6,moderate
742700,6,Thu,5,Apr,96,1341,7,ARM,major,P1,11,316,NO,1,0,29,0,0.2,29.5,7,3,1,moderate
743119,18,Thu,5,Apr,96,111,7,x86,major,--,8,347,NO,1,1,956,0,39.02,35.0,4,23,13,high
743189,2,Fri,6,Apr,97,1500,5,ARM,critical,--,7,147,NO,0,0,-1,0,-1,493.5,4,4,724,isolated
743221,6,Fri,6,Apr,97,111,17,All,critical,--,7,501,NO,0,0,-1,0,-1,21.0,6,37,184,skewed
743416,19,Fri,6,Apr,97,7,7,x86_64,critical,--,3,25,NO,1,2,173,0,-1,47.0,3,104,14,isolated
743593,16,Sun,8,Apr,99,498,3,x86_64,critical,--,6,369,NO,1,1,89,0,1.57,101.5,7,2,4,isolated
743724,10,Mon,9,Apr,100,1319,5,ARM,critical,--,5,123,NO,0,0,-1,0,-1,24.0,5,160,725,isolated
743938,2,Tue,10,Apr,101,1319,5,ARM,critical,--,14,677,YES,1,0,874,0,-1,182.0,9,20,5,skewed
744053,9,Tue,10,Apr,101,111,13,x86_64,critical,--,7,253,NO,1,1,1274,0,-1,95.0,6,24,185,high
744286,18,Tue,10,Apr,101,498,5,ARM,critical,--,9,542,YES,1,0,998,0,-1,292.5,10,2,6,skewed
744441,9,Wed,11,Apr,102,1341,8,ARM,normal,--,5,448,NO,1,1,361,0,14.09,47.0,6,161,2,isolated
744728,2,Thu,12,Apr,103,111,3,x86_64,critical,--,2,83,YES,1,0,3,0,-1,438.0,3,1,186,high
744772,7,Thu,12,Apr,103,7,3,All,critical,--,15,628,NO,1,2,524,0,15.04,681.0,14,3,8,moderate
744837,10,Thu,12,Apr,103,111,17,x86_64,normal,--,0,494,YES,1,0,5157,0,-1,219.0,2,8,187,skewed
744838,10,Thu,12,Apr,103,1319,5,All,critical,--,7,311,NO,1,1,356,0,-1,207.0,9,162,8,isolated
744850,10,Thu,12,Apr,103,1319,7,ARM,critical,--,14,2624,NO,1,3,1148,1,-1,89.0,16,12,6,high
744986,15,Thu,12,Apr,103,111,3,All,critical,--,3,278,NO,0,0,-1,0,-1,21.0,3,250,188,skewed
745174,6,Fri,13,Apr,104,1319,11,ARM,critical,--,3,147,NO,0,0,-1,0,-1,1518.5,4,251,726,high
745243,10,Fri,13,Apr,104,1319,6,ARM,critical,--,7,783,NO,1,1,848,2,35.34,346.0,9,252,8,high
745245,10,Fri,13,Apr,104,1319,7,ARM,critical,--,5,50,YES,1,0,169,0,-1,6.0,4,253,727,skewed
745250,10,Fri,13,Apr,104,1319,3,ARM,critical,--,10,1494,NO,1,3,1315,1,-1,219.0,12,254,3,high
745343,14,Fri,13,Apr,104,1319,5,ARM,critical,--,2,254,YES,1,0,442,0,-1,224.5,2,163,728,skewed
745443,6,Sat,14,Apr,105,1319,11,ARM,critical,--,0,51,NO,0,0,-1,0,-1,291.0,1,255,729,high
745453,8,Sat,14,Apr,105,279,7,x86_64,critical,--,17,1486,NO,0,0,-1,0,-1,351.0,11,256,730,moderate
745512,23,Sat,14,Apr,105,19,3,ARM,critical,--,3,255,YES,1,0,4281,0,-1,514.0,4,257,731,high
745778,9,Mon,16,Apr,107,111,6,x86_64,critical,--,5,144,NO,0,0,-1,0,-1,141.0,1,25,189,moderate
745818,10,Mon,16,Apr,107,498,7,x86_64,critical,--,6,449,NO,0,2,186,1,-1,320.0,8,105,5,isolated
745837,11,Mon,16,Apr,107,1497,3,ARM,critical,--,7,150,YES,0,0,5261,1,-1,104.0,6,258,732,isolated
746076,23,Mon,16,Apr,107,111,10,All,critical,--,7,253,YES,1,0,2553,0,-1,162.5,8,1,190,moderate
746085,1,Tue,17,Apr,108,884,3,ARM,critical,--,0,169,YES,1,0,4895,0,-1,1.0,1,259,733,isolated
746086,1,Tue,17,Apr,108,1319,3,ARM,critical,--,4,234,NO,1,1,170,0,-1,153.0,7,260,7,moderate
746517,3,Wed,18,Apr,109,1341,18,ARM,critical,P1,10,198,NO,1,0,55,0,1.59,89.0,10,261,2,high
746548,6,Wed,18,Apr,109,117,3,ARM,critical,--,11,150,NO,1,1,24,0,0.25,6.0,11,1,7,high
746697,12,Wed,18,Apr,109,117,6,ARM,critical,--,14,1766,NO,1,8,344,0,-1,330.0,15,106,8,high
746727,13,Wed,18,Apr,109,888,7,ARM,critical,--,2,290,YES,1,0,7,0,-1,302.5,2,262,734,skewed
746730,14,Wed,18,Apr,109,1445,19,ARM,critical,--,13,939,NO,0,0,-1,0,198.12,6.0,8,107,735,high
746794,16,Wed,18,Apr,109,1319,12,ARM,critical,--,24,4244,NO,1,3,879,1,34.79,98.0,21,164,3,high
746813,17,Wed,18,Apr,109,483,5,All,critical,--,5,222,NO,1,2,1321,0,-1,582.0,5,106,3,isolated
746896,23,Wed,18,Apr,109,498,10,x86_64,critical,--,12,1741,NO,1,4,1316,1,-1,4927.0,14,107,1,isolated
746926,3,Thu,19,Apr,110,884,3,ARM,critical,--,4,358,YES,0,0,30,2,-1,2086.0,4,263,736,high
746928,3,Thu,19,Apr,110,1319,3,ARM,critical,--,4,71,YES,1,0,9,0,-1,604.0,3,264,737,isolated
746938,4,Thu,19,Apr,110,1319,3,ARM,critical,--,5,364,NO,1,4,794,1,-1,2730.0,7,265,2,skewed
746939,4,Thu,19,Apr,110,111,3,All,critical,--,3,132,NO,0,0,-1,0,-1,294.0,2,35,191,high
746946,5,Thu,19,Apr,110,1319,14,ARM,critical,--,17,1687,NO,1,1,269,0,-1,57.0,14,6,6,high
747006,8,Thu,19,Apr,110,1319,4,ARM,critical,--,6,211,NO,0,0,-1,0,-1,103.0,1,21,738,skewed
747296,21,Thu,19,Apr,110,31,7,x86,critical,--,3,314,YES,1,0,3172,0,-1,21.0,3,1,739,high
