file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
/security/nss/lib/dev/dev.h,974,0,0,0,0.35
/security/nss/lib/pk11wrap/dev3hack.h,66,0,0,0,3.08
/security/nss/lib/base/nssbase.h,170,0,0,0,4.76
/security/nss/lib/util/nssrwlk.h,164,0,0,0,9.92
/security/nss/lib/pk11wrap/pk11priv.h,221,0,0,0,0.70
/security/nss/lib/certdb/certt.h,1326,0,0,0,0.93
/security/nss/lib/util/secdert.h,163,0,0,0,13.86
/security/nss/lib/util/pkcs11t.h,1785,0,0,0,1.19
/security/nss/lib/softoken/secmodt.h,507,0,0,0,1.79
/nsprpub/lib/ds/plhash.h,158,0,0,0,1.09
/security/nss/lib/util/pkcs11n.h,458,0,0,0,5.75
/content/svg/content/src/nsSVGViewBox.h,209,1,34,0,0.39
/content/svg/content/src/nsSVGElement.h,573,1,22,0,0.23
/dom/base/nsDOMError.h,132,0,0,0,0.00
/toolkit/crashreporter/google-breakpad/src/common/mac/GTMLogger.h,458,1,3,0,4.05
/config/gcc-stl-wrapper.template.h,97,0,0,0,0.00
/uriloader/exthandler/unix/nsMIMEInfoUnix.h,69,1,3,0,3.00
/uriloader/exthandler/nsMIMEInfoImpl.h,228,1,8,1,1.61
/ipc/chromium/src/base/third_party/nspr/prtime.h,238,0,0,0,6.03
/js/jetpack/JetpackService.h,56,0,0,0,3.90
/media/libvpx/vp8/common/x86/loopfilter_x86.c,172,0,0,0,0.83
