bugID,daily_crash,daily_user
544610,0.0,0.0
713588,0,0
713589,0,0
738920,0,0
133009,0,0
634248,0.0,0.0
797151,0,0
466659,0,0
244454,0,0
817946,0.096,0.01
711988,0,0
784360,0,0
780889,0.0,0.0
672789,0.0,0.0
737452,0.0,0.0
672787,0.0,0.0
808027,0,0
754377,0,0
575800,0.0,0.0
765786,0.0,0.0
808029,0,0
780367,0,0
253625,0,0
683026,0,0
348062,0,0
150464,0,0
348887,0,0
771812,0,0
772306,0.0,0.0
766413,0.0,0.0
549119,0.0,0.0
763175,0,0
673543,0.0,0.0
586004,0.0,0.0
765615,0,0
505188,0,0
762562,0,0
761998,0.0,0.0
742602,0.0,0.0
536074,0,0
608998,0.0,0.0
618118,0.0,0.0
422118,0,0
709832,0,0
731296,0.005,0.004
637078,0.0,0.0
731293,0.01,0.005
812873,0,0
749543,0,0
821637,0,0
345139,0,0
654073,0.0,0.0
707095,0.0,0.0
801516,0.025,0.01
707097,0.0,0.0
821639,0,0
404209,0,0
654094,0.0,0.0
679379,0.0,0.0
742399,0,0
797302,0.0,0.0
609793,0.0,0.0
805296,0.005,0.003
791437,0.039,0.012
810659,0.0,0.0
675260,0.0,0.0
819327,0,0
736666,0,0
589469,0.0,0.0
700191,0,0
700193,0,0
700197,0,0
700198,0.0,0.0
768726,0.0,0.0
254161,0,0
803791,0,0
604994,0.0,0.0
615993,0.0,0.0
679202,0.0,0.0
608378,0.0,0.0
752240,0.0,0.0
520650,0,0
219006,0,0
670842,0.0,0.0
59686,0,0
771027,0.0,0.0
682573,0.0,0.0
611473,0.0,0.0
767298,0,0
746076,0.0,0.0
636482,0.0,0.0
812895,0.002,0.002
758898,0,0
596825,0.0,0.0
596826,0.0,0.0
719442,0.0,0.0
772059,0,0
751682,0.0,0.0
721086,0.038,0.011
769671,0,0
665420,0.0,0.0
585598,0.0,0.0
363813,0,0
677425,0.0,0.0
691281,0,0
781337,0,0
786454,0,0
675490,0.0,0.0
775271,0,0
610227,0.0,0.0
628794,0.0,0.0
757303,0,0
788427,0,0
774306,0,0
774304,0,0
728687,0.0,0.0
771774,0.001,0.001
811653,0.039,0.017
811654,0,0
818808,0,0
746813,0.0,0.0
777652,0,0
502505,0,0
738188,0,0
604734,0.0,0.0
782554,0,0
729177,0.0,0.0
610826,0.0,0.0
594702,0.0,0.0
726685,0,0
589787,0.0,0.0
713372,0,0
507114,0,0
711607,0,0
507119,0,0
801624,0.0,0.0
746926,0,0
557892,0.0,0.0
485003,0,0
430593,0,0
746928,0,0
705641,0.0,0.0
620122,0.0,0.0
782223,0,0
751262,0,0
536272,0,0
759676,0.0,0.0
759674,0.0,0.0
759675,0.0,0.0
311661,0,0
823738,0,0
816979,0,0
729081,0,0
767910,0.0,0.0
740602,0,0
763907,0,0
704683,0.0,0.0
704684,0.0,0.0
664484,0,0
704686,0.0,0.0
